Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2012-06-12,17.24759292602539,17.261362736204116,16.964404541467328,17.19670394102608,435380400
2012-06-13,17.12784767150879,17.31703903156622,17.0745622116797,17.198495270364095,293580000
2012-06-14,17.10899543762207,17.167969183521816,16.981172625164838,17.10031436409584,345573200
2012-06-15,17.186826705932617,17.201495001480804,17.049721707794504,17.09312867154697,335255200
2012-06-18,17.535568237304688,17.598732215235234,17.07426448342659,17.09192718377782,440412000
2012-06-19,17.584373474121094,17.661905222322677,17.45535160272732,17.46433163880552,361404400
2012-06-20,17.534378051757812,17.639451008843984,17.386496054124247,17.608317451850297,358943200
2012-06-21,17.292800903320312,17.608619348841202,17.28591519661771,17.52539934032085,326351200
2012-06-22,17.42540740966797,17.428101259370642,17.225439029365248,17.33380532871014,284471600
2012-06-25,17.086252212524414,17.356569436099548,17.074277762079497,17.281729920181338,304382400
2012-06-26,17.12395477294922,17.197595175606743,16.98325751107874,17.10299870508341,276536400
2012-06-27,17.197900772094727,17.26495605845503,17.120668007896175,17.212868027439008,202997200
2012-06-28,17.034753799438477,17.182934753933214,16.931776773092658,17.113185612384815,282836400
2012-06-29,17.48229217529297,17.48229217529297,17.190421037633005,17.302678675586993,421500800
2012-07-02,17.737340927124023,17.7657790375605,17.470317174064018,17.50414458460626,400092000
2012-07-03,17.943586349487305,17.961249048089606,17.781637245059866,17.807979414218998,241712800
2012-07-05,18.25881004333496,18.39052570951701,17.950774313649895,17.978014970494048,484383200
2012-07-06,18.137269973754883,18.213904796836342,18.00854873081332,18.173492257817813,418930400
2012-07-09,18.37705421447754,18.377353175839733,18.08428630852468,18.119909073617794,379405600
2012-07-10,18.20703125,18.556077611860484,18.120217302445184,18.499199783932273,511957600
2012-07-11,18.093870162963867,18.190561005121896,17.87803599539272,18.144460192878693,469322000
2012-07-12,17.928321838378906,18.065126230619914,17.74212327635283,17.968435416643963,428041600
2012-07-13,18.11003303527832,18.176488797861293,17.96125417361228,18.049564494377247,311427200
2012-07-16,18.168109893798828,18.30910458039199,18.111531043579625,18.11452545404757,301260400
2012-07-17,18.169008255004883,18.30551372306731,18.055551593897576,18.284258684677333,293624800
2012-07-18,18.14865493774414,18.210920460713375,18.067828223369332,18.158533456408655,252700000
2012-07-19,18.389928817749023,18.420761808966187,18.140865203275787,18.298924651044956,436861600
2012-07-20,18.089977264404297,18.393522213155418,18.07201559913746,18.35131269945937,397471200
2012-07-23,18.07591438293457,18.137880954736502,17.593355300563683,17.793622755411793,487975600
2012-07-24,17.988800048828125,18.251034031464865,17.916654408571045,18.182181763666172,565132400
2012-07-25,17.211978912353516,17.386502112514552,17.06319997854579,17.19671268870526,877312800
2012-07-26,17.209274291992188,17.374516790962033,17.07396629849077,17.35535768427897,406632800
2012-07-27,17.517009735107422,17.537067324924283,17.110786786618217,17.213165866539473,403936400
2012-07-30,17.812477111816406,17.94449176611261,17.59664134550385,17.6894424915884,379142400
2012-07-31,18.28335952758789,18.31150027011867,18.04267960006283,18.057945816994227,462327600
2012-08-01,18.16512107849121,18.452202476750692,18.051066458633496,18.43753417749508,384501600
2012-08-02,18.1944522857666,18.281264610765557,17.968739601279616,18.046272930785047,332158400
2012-08-03,18.431245803833008,18.499498551242088,18.307312678677203,18.369279241255104,344920800
2012-08-06,18.63630485534668,18.705755054310796,18.418075738636666,18.47884326384617,302103200
2012-08-07,18.587202072143555,18.709637144316375,18.50128664994062,18.642880829290217,290446800
2012-08-08,18.555774688720703,18.6761154658401,18.473152614915616,18.54170431581903,244706000
2012-08-09,18.66160011291504,18.691664758736685,18.573512707643324,18.575015538537265,221642400
2012-08-10,18.690763473510742,18.692566549567587,18.600572742129483,18.600872987207516,194938800
2012-08-13,18.940292358398438,18.940292358398438,18.737360425188673,18.74157027817564,278832400
2012-08-14,18.99109649658203,19.199140589503667,18.946602435975862,18.996508934453832,340169200
2012-08-15,18.965248107910156,19.06055103972354,18.87265219874006,18.979378894555197,257342400
2012-08-16,19.130897521972656,19.14352386931646,18.955323216944745,18.976669515003728,254534000
2012-08-17,19.484752655029297,19.487157826818933,19.205158659632826,19.240934385812203,442761200
2012-08-20,19.997045516967773,19.997045516967773,19.538569621952977,19.54187713497602,613384800
2012-08-21,19.723752975463867,20.289557378895015,19.551486225029173,20.16749736601851,812719600
2012-08-22,20.108871459960938,20.112779461007026,19.48474410472755,19.67444753102072,565322800
2012-08-23,19.921281814575195,20.1398457812437,19.87678613621393,20.025903576841948,420128800
2012-08-24,19.93901824951172,20.127218924402246,19.708428429642822,19.82748121972658,437340400
2012-08-27,20.313621520996094,20.469652660819577,20.249283963845787,20.443195765141336,427008400
2012-08-28,20.287160873413086,20.3262441138243,20.162995881599755,20.29257170737027,267416800
2012-08-29,20.247163772583008,20.373432013768245,20.221008747356255,20.30067801388489,202806800
2012-08-30,19.958555221557617,20.189446838327132,19.92789009177297,20.16208922031569,302699600
2012-08-31,19.99974822998047,20.100762232988174,19.75953611518912,20.06017616362319,338321200
2012-09-04,20.29226303100586,20.297373617750615,19.97749391728842,20.015374556015736,367892000
2012-09-05,20.149765014648438,20.333755810662122,20.13082388840646,20.310306192219794,336375200
2012-09-06,20.331356048583984,20.392085840021533,20.166906825117184,20.23815804007658,391196400
2012-09-07,20.456722259521484,20.518052537054146,20.31632316039153,20.38486734799682,329666400
2012-09-10,19.92458724975586,20.542400037825658,19.905345877335574,20.457019658887624,487998000
2012-09-11,19.859947204589844,20.14585431376095,19.736984829968854,19.995836170640814,503983200
2012-09-12,20.136537551879883,20.139845064388872,19.72195691476396,20.048149899637217,712233200
2012-09-13,20.533077239990234,20.608838523686988,20.286251775203688,20.36441822998885,598360000
2012-09-14,20.782615661621094,20.953980149877808,20.68069770396091,20.742931929851647,600474000
2012-09-17,21.03815460205078,21.038755092105077,20.88272401329031,21.02522640441118,398031200
2012-09-18,21.102182388305664,21.114808730605745,20.93713117572127,21.041152391208975,373503200
2012-09-19,21.1079044342041,21.164724605350663,21.031842890568335,21.052587093886135,326874800
2012-09-20,21.005685806274414,21.04657372195328,20.85296062653321,21.019514739665684,336568400
2012-09-21,21.04746437072754,21.197182211538685,21.025517592608463,21.11721270551946,571589200
2012-09-24,20.767871856689453,20.898049713633583,20.533674381106696,20.64972145881398,639766400
2012-09-25,20.24927520751953,20.827706059098247,20.23303949848868,20.691815486557186,518789600
2012-09-26,19.997940063476562,20.2237194846093,19.87828520694378,20.104966968656353,576503200
2012-09-27,20.48316764831543,20.508722185872234,19.852727123696894,19.971179373524304,594090000
2012-09-28,20.0556583404541,20.476853815151305,20.04513531747487,20.405902886641638,535110800
2012-10-01,19.823871612548828,20.345782592888543,19.73698679843784,20.177724042831052,543594800
2012-10-02,19.881593704223633,20.033116295501447,19.56111183132259,19.89662522310151,627992400
2012-10-03,20.186437606811523,20.198765312113924,19.921274734879898,19.988317670879756,424281200
2012-10-04,20.046642303466797,20.27061864827396,20.009063511296215,20.180426335888136,370725600
2012-10-05,19.619441986083984,20.02259893243695,19.580058496354592,19.998548816547324,594006000
2012-10-08,19.1859130859375,19.46821404199927,19.1239807287043,19.44777008626209,637994000
2012-10-09,19.116167068481445,19.255663807672253,18.746380772165598,19.20034646742524,838597200
2012-10-10,19.268287658691406,19.39064793607216,19.15073772380344,19.233112430609978,510356000
2012-10-11,18.883174896240234,19.457397697830498,18.883174896240234,19.436353244580182,546081200
2012-10-12,18.931570053100586,19.102032134882748,18.79898861233536,18.927059956011764,460014800
2012-10-15,19.08339500427246,19.09451852016379,18.75539739401557,19.010941225676614,432502000
2012-10-16,19.535259246826172,19.550592618060307,18.97035697790872,19.101737477173174,549771600
2012-10-17,19.37952423095703,19.625447368937035,19.36118520177968,19.50759719019271,389037600
2012-10-18,19.01966094970703,19.30286266633403,18.940291896454077,19.228605806667492,476624400
2012-10-19,18.334196090698242,18.993497012112883,18.327581068875066,18.97185208269584,744086000
2012-10-22,19.061443328857422,19.102029380039188,18.361854959248657,18.411761448246317,546730800
2012-10-23,18.44002342224121,19.05753741676639,18.390118533361427,18.970350772536612,707145600
2012-10-24,18.544347763061523,18.83656965649991,18.358252047282242,18.682943753586375,558527200
2012-10-25,18.325178146362305,18.699776281282926,18.205223059940202,18.63964701000416,656325600
2012-10-26,18.15862274169922,18.45926265360201,17.767792140695907,18.32186928583263,1018432800
2012-10-31,17.897676467895508,18.09730090989716,17.668589474231517,17.884448023037415,510003200
2012-11-01,17.93435287475586,18.12856485945217,17.8631016739881,17.984859872131786,361298000
2012-11-02,17.34088706970215,17.946675492281212,17.279256567182408,17.914807777965418,599373600
2012-11-05,17.575986862182617,17.670687664228705,17.36493711265645,17.542916562434502,529135600
2012-11-06,17.522777557373047,17.75998240203623,17.43980234353123,17.744650636387213,374917200
2012-11-07,16.85230827331543,17.351836597221453,16.784354266216766,17.33069603157995,793648800
2012-11-08,16.240734100341797,16.98006205626478,16.166439687639343,16.93173891344499,1056146000
2012-11-09,16.521902084350586,16.758075710245414,16.119016904684646,16.32136595633282,929913600
2012-11-12,16.394147872924805,16.746596941430443,16.267906150840986,16.73602585649851,515802000
2012-11-13,16.396270751953125,16.62519598687514,16.198753945712706,16.275767741876056,532949200
2012-11-14,16.214460372924805,16.53368829545471,16.19331980339586,16.474795672031316,477170400
2012-11-15,15.87439250946045,16.293586089758055,15.783789843842696,16.234090237184006,789910800
2012-11-16,15.936612129211426,16.00667909161355,15.274297800094164,15.861712851269683,1266893600
2012-11-19,17.08576202392578,17.139217470476687,16.305059598180982,16.330126012243127,823317600
2012-11-20,16.940196990966797,17.273620254800814,16.749023781944008,17.272412176121385,642754000
2012-11-21,16.96405792236328,17.13529864947092,16.810030301273397,17.04107173290822,373002000
2012-11-23,17.260026931762695,17.275128720642005,16.99123670286602,17.12925605309475,272826400
2012-11-26,17.80454444885254,17.818738152253395,17.32676019856716,17.392901243494304,630579600
2012-11-27,17.661096572875977,17.831432386396163,17.519754638396375,17.805156280285228,533330000
2012-11-28,17.60552978515625,17.691904979452723,17.282979273873487,17.434287478552157,520864400
2012-11-29,17.799421310424805,17.947105284286863,17.675295674780465,17.82539580574578,514698800
2012-11-30,17.676198959350586,17.77042746511471,17.597675473367453,17.721802710946328,391319600
2012-12-03,17.703678131103516,17.957369716956237,17.682839185168906,17.92898068542411,364280000
2012-12-04,17.39140510559082,17.571102386141586,17.27905700641961,17.571102386141586,557068400
2012-12-05,16.272138595581055,17.192068338938185,16.27153375004102,17.18180048105055,1044638000
2012-12-06,16.52734375,16.71066360521322,15.663283789274933,15.974659959407589,1177212400
2012-12-07,16.10483169555664,16.767749184002724,16.006677313216358,16.713387253144177,787040800
2012-12-10,16.00123405456543,16.26368218176257,15.752374790612448,15.85566305463965,630484400
2012-12-11,16.35066795349121,16.597412764289384,16.229258474191884,16.301741576901122,592345600
2012-12-12,16.278486251831055,16.55029748016405,16.19603690504385,16.543350625110794,487144000
2012-12-13,15.997306823730469,16.237407927687585,15.87982323628223,16.04140087106308,625259600
2012-12-14,15.396302223205566,15.648180889393247,15.2691556183403,15.54610069815491,1009579200
2012-12-17,15.669322967529297,15.704658856008352,15.137781397324366,15.370330834289023,757607200
2012-12-18,16.124448776245117,16.154649106251146,15.712200723127717,15.855657129418892,625685200
2012-12-19,15.895232200622559,16.118420288102556,15.870769012020506,16.051071115341472,449369200
2012-12-20,15.75691032409668,16.01271490635558,15.670836744317453,16.006674513658623,481689600
2012-12-21,15.684430122375488,15.694697985396347,15.409899465575121,15.477248646897605,596268400
2012-12-24,15.709792137145996,15.833012897817438,15.665698085687335,15.715229295953048,175753200
2012-12-26,15.493243217468262,15.688343753329834,15.436465172781139,15.674450051922673,302436400
2012-12-27,15.555469512939453,15.591408644068535,15.241375507035459,15.509562522983618,455120400
2012-12-28,15.390266418457031,15.537952010202577,15.34587073988471,15.411408600281773,354278400
2012-12-31,16.072208404541016,16.16975952261937,15.372445545526498,15.418652526738923,659492400
2013-01-02,16.581396102905273,16.761698112511695,16.357908128086645,16.726060618529853,560518000
2013-01-03,16.372108459472656,16.600732067911963,16.33888710801035,16.546671766073732,352965200
2013-01-04,15.916069030761719,16.267310178110232,15.880733139391074,16.217175728983257,594333600
2013-01-07,15.822446823120117,15.985532589794465,15.559695381804367,15.765063898037305,484156400
2013-01-08,15.86502456665039,16.06374939452178,15.742408663952427,15.982809769560397,458707200
2013-01-09,15.617079734802246,15.855971243193416,15.583555148499336,15.780165516388003,407604400
2013-01-10,15.810667991638184,15.968014969236684,15.569358754512985,15.962881039006287,601146000
2013-01-11,15.713723182678223,15.865333011473114,15.675064668294189,15.734863751270993,350506800
2013-01-14,15.153489112854004,15.327145970901286,15.05563636208763,15.181574923315777,734207600
2013-01-15,14.675398826599121,15.07012911331367,14.598686665579097,15.049290167110295,876772400
2013-01-16,15.284563064575195,15.385738444286458,14.874129220460826,14.938759010427512,690804800
2013-01-17,15.18156623840332,15.4252915137379,15.16193698911922,15.41200265713546,453678400
2013-01-18,15.100632667541504,15.167678589736614,14.991907240067242,15.055933773156568,472922800
2013-01-22,15.244697570800781,15.33862286236939,14.998859212991565,15.238355561176553,461546400
2013-01-23,15.523744583129883,15.553341679107875,15.244685097536822,15.366697714400436,861509600
2013-01-24,13.605670928955078,14.065635839672597,13.598119230131621,13.892582257834412,1460852400
2013-01-25,13.284936904907227,13.77872736040092,13.137554535155518,13.641614465655877,1208026400
2013-01-28,13.58543872833252,13.687518948418614,13.163527367265658,13.223024027323897,785517600
2013-01-29,13.840333938598633,13.898623314258836,13.654596332590543,13.847280792163161,571158000
2013-01-30,13.796842575073242,13.971104216268252,13.726474040146169,13.801976503895853,417155200
2013-01-31,13.756376266479492,13.870838875836432,13.740974476090441,13.801376785052593,319334400
2013-02-01,13.699896812438965,13.87687623254126,13.540736948624971,13.865701912667495,539484400
2013-02-04,13.358621597290039,13.769962500990388,13.34895697276779,13.708653748868356,477117200
2013-02-05,13.827349662780762,13.884732582100405,13.355605516934558,13.410873895758149,573347600
2013-02-06,13.812548637390137,14.08888886921509,13.668487325610407,13.78597091651386,593706400
2013-02-07,14.22325325012207,14.277323623814494,13.794932632907251,14.072278331996994,704580800
2013-02-08,14.428601264953613,14.544946076929437,14.224161131498166,14.39883165887739,633158400
2013-02-11,14.578974723815918,14.731166431941988,14.376056231733958,14.474781052984172,517490400
2013-02-12,14.213529586791992,14.653392941996245,14.208669110668954,14.566209368280576,609053200
2013-02-13,14.18649673461914,14.387898297169963,14.071367020029777,14.192572331117987,475207600
2013-02-14,14.173733711242676,14.327138817611397,14.095664352126404,14.110852526766829,355275200
2013-02-15,13.978409767150879,14.282183036307385,13.97111905294823,14.242387482370804,391745200
2013-02-19,13.973245620727539,14.056480471280103,13.786730509467118,14.006965582695633,435783600
2013-02-20,13.634843826293945,13.903378668284676,13.633323710619905,13.903378668284676,476302400
2013-02-21,13.550091743469238,13.64456604912477,13.451669516963127,13.548269064580548,447182400
2013-02-22,13.69438362121582,13.71838100862374,13.566495164748813,13.646995594837689,330654800
2013-02-25,13.451061248779297,13.825309015535854,13.444073908248226,13.786730200158834,372579200
2013-02-26,13.63848876953125,13.716558144391987,13.294921547447114,13.482045023291054,501499600
2013-02-27,13.504829406738281,13.743898842032786,13.385750967171791,13.622085167464812,587350400
2013-02-28,13.408534049987793,13.6050743123924,13.408534049987793,13.489033670867437,322515200
2013-03-01,13.076506614685059,13.31071550483775,13.061621814075838,13.305246658750155,552448400
2013-03-04,12.759977340698242,13.007551763996103,12.72808087114312,12.995400573468263,582755600
2013-03-05,13.096861839294434,13.219889816146647,12.781242341036457,12.803417860300023,638433600
2013-03-06,12.93039321899414,13.221711925770906,12.89302871401205,13.199232223481244,460250000
2013-03-07,13.079849243164062,13.123289342119337,12.790657408549029,12.895155209753693,468473600
2013-03-08,13.114480972290039,13.227180435385119,13.020007485445054,13.056156874896544,391482000
2013-03-11,13.301301002502441,13.335931898376868,12.91459784909501,13.054637492471132,474236000
2013-03-12,13.014542579650879,13.33198564188112,12.98841832257223,13.2323482802174,465911600
2013-03-13,13.012112617492676,13.198932775980682,12.921285275512151,13.015151227351025,405549200
2013-03-14,13.138177871704102,13.203184323591431,13.075903410457606,13.14820138962239,303875600
2013-03-15,13.477185249328613,13.494500290913939,13.282466063881344,13.303123088570368,643960800
2013-03-18,13.843541145324707,13.896396414041588,13.402462467792038,13.41005655965403,606197200
2013-03-19,13.806170463562012,14.003014870915587,13.624209235777906,13.958358842920248,526775200
2013-03-20,13.732961654663086,13.901556594615377,13.657322516844957,13.895177624773645,308660800
2013-03-21,13.752707481384277,13.912188223052343,13.67281623460445,13.676461592133423,383255600
2013-03-22,14.031569480895996,14.037340079348239,13.76424979279737,13.808904198869339,395105200
2013-03-25,14.08230209350586,14.275806178025276,14.027623351222061,14.11602043493793,501135600
2013-03-26,14.0081787109375,14.150951134860701,13.989648552127763,14.138799945096657,294294000
2013-03-27,13.732961654663086,13.876342467128044,13.691952600833156,13.866014765700664,331237200
2013-03-28,13.446808815002441,13.725064614614267,13.415216527860403,13.664310278661194,442839600
2013-04-01,13.029121398925781,13.478401587019949,12.993580378797798,13.423722033766333,389732000
2013-04-02,13.055851936340332,13.309501962804237,12.952872621311,12.98932619403018,529519200
2013-04-03,13.122684478759766,13.28338036029199,13.071650277945052,13.103850129102023,363216000
2013-04-04,12.992971420288086,13.214118239395239,12.917939840415759,13.176451167935532,358447600
2013-04-05,12.855669021606445,12.908829276174739,12.748740141636633,12.895158777971622,383695200
2013-04-08,12.947097778320312,12.986284141861853,12.83409497749703,12.905784551353616,300829200
2013-04-09,12.970494270324707,13.016667182069767,12.841998241556658,12.951660732063635,306614000
2013-04-10,13.235075950622559,13.27669336762079,12.941023664316958,13.004512410487672,375928000
2013-04-11,13.193766593933105,13.304946755135564,13.098684734090051,13.17523562071152,328364400
2013-04-12,13.05615520477295,13.188295746375648,13.034587248009267,13.188295746375648,238613200
2013-04-15,12.753899574279785,12.998132784186014,12.74478618293532,12.971096795444488,317520000
2013-04-16,12.948012351989746,12.959250986312384,12.775772879152086,12.806150043839812,305771200
